respondent_id,Completed,Termination_Point,A1_purchased_snack,A2_gender,A3_age,A4_province,TV_Channel_A,TV_Channel_B,TV_Channel_C,TV_Channel_D,TV_Channel_E,A6_PotatoChips,A6_Popcorn,A6_Pretzels,A6_Chocolate,A6_GranolaBars,A6_FruitSlices,Exposed_Flag,B1_Unaided_BrandAwareness,B2_Aided_BrandAwareness,B2a_Overall_Impression,B3_Familiarity_BrandX,B4_Consideration_BrandX,B5_Recommendation_BrandX,C1_Ad_Recall_Pre,C2_Ad_Source,C3_Ad_Recall_Post,C4_Ad_Enjoyment,C5_Ad_Attitudes,C6_Key_Message_Unaided,C7_Key_Message_Aided,D1_Grocery_Shopper_Role,D2_Snack_Purchase_Frequency,D3_Weekly_Snack_Spend,D4_Employment_Status,D5_Education_Level,D6_Marital_Status,D7_Children,D8_Children_Age,D9_Community_Type,D10_Household_Income,Completion_Time
3045,0,A6,1,1,3,Ontario,3,1,2,2,1,5,5,5,5,5,5,1,,,,,,,,,,,,,,,,,,,,,,,,24.4
952,1,Completed,1,1,4,Ontario,5,5,4,3,1,4,1,3,2,3,4,0,"Funyuns, Herrs","3, 6, 7","Pringles:7, Kettle Brand:8, Herr's:6",5,5,7,,,,,,,,1,3,1,6,3,2,2,,1,6,32.2
108,1,Completed,1,1,2,Ontario,5,3,5,5,3,2,2,2,3,1,2,1,BrandX,"1, 6","Brand X:4, Kettle Brand:2",5,5,8,1,2,1,3,"2, 2, 4, 4, 5, 5",Too repetitive for my taste,1,1,1,3,1,4,2,2,,1,1,19.1
788,1,Completed,1,1,6,Ontario,5,5,1,1,1,3,4,1,1,3,2,0,CapeCod,"3, 7","Pringles:6, Herr's:7",2,3,6,,,,,,,,1,3,1,6,2,2,1,"3, 4",1,4,31.4
893,1,Completed,1,2,3,Alberta,5,5,4,3,5,4,2,2,1,3,3,0,MissVickie,"5, 6","Utz:9, Kettle Brand:2",4,5,7,,,,,,,,1,1,2,5,3,2,2,,1,3,18.2
300,1,Completed,1,1,5,British Columbia,1,3,4,5,2,1,2,3,4,2,2,1,Pringles,"1, 2, 6","Brand X:4, Lay's:3, Kettle Brand:3",5,5,8,1,7,1,4,"4, 5, 5, 4, 4, 5",Loved the upbeat feel and the emphasis on quality ingredients,1,3,2,2,2,3,2,1,"1, 2",1,4,36.2
638,1,Completed,1,2,4,Prince Edward Island,5,5,2,1,4,2,1,3,2,4,4,0,"Pringles, Utz","3, 7","Pringles:4, Herr's:5",4,4,6,,,,,,,,1,3,2,1,2,3,2,,1,3,18.8
778,1,Completed,1,1,5,Alberta,5,5,5,1,3,2,4,2,3,3,4,0,"Hawaiian, Ruffles","1, 2, 4, 5","Brand X:8, Lay's:8, Ruffles:6, Utz:7",4,5,8,,,,,,,,2,2,1,2,2,2,1,2,1,4,10.7
583,1,Completed,1,2,6,British Columbia,5,5,1,1,3,3,3,2,3,2,2,0,"Tims, BrandX, Takis","1, 2, 4, 6","Brand X:5, Lay's:3, Ruffles:7, Kettle Brand:6",5,5,8,,,,,,,,1,2,1,1,3,4,2,,1,2,10.8
512,1,Completed,1,2,4,Alberta,5,5,1,5,2,1,2,4,2,3,1,0,Doritos,"1, 3, 4, 6","Brand X:7, Pringles:9, Ruffles:3, Kettle Brand:3",4,5,8,,,,,,,,2,3,1,1,5,2,2,,1,3,16
780,1,Completed,1,1,1,British Columbia,5,5,1,4,3,2,3,3,3,3,3,0,"MissVickie, BrandX","1, 3, 7, 8","Brand X:9, Pringles:3, Herr's:5, Other:8",2,4,6,,,,,,,,1,2,1,5,1,2,1,"1, 2, 4",1,3,22.4
2001,1,Completed,1,2,4,Nova Scotia,5,3,5,3,3,4,2,2,3,2,2,1,"BrandX, Zapps, Bugles","1, 2, 5","Brand X:5, Lay's:4, Utz:5",5,5,7,1,3,1,3,"3, 3, 3, 3, 3, 3",Average ad. Not much to say.,6,2,2,1,1,1,3,1,"1, 2",1,1,1
3030,0,A6,1,2,1,Saskatchewan,3,1,1,4,1,5,5,5,5,5,5,1,,,,,,,,,,,,,,,,,,,,,,,,8.9
518,1,Completed,1,2,4,Ontario,5,5,4,5,3,1,3,4,3,3,3,0,"Ranchritos, BhujaSnax, Lays","2, 3, 4, 5","Lay's:4, Pringles:3, Ruffles:4, Utz:5",2,4,8,,,,,,,,1,2,1,1,3,2,2,,1,2,19.9
948,1,Completed,1,2,1,New Brunswick,5,5,4,3,2,4,1,1,3,4,3,0,"BrandX, PopChips","1, 3, 4, 5","Brand X:9, Pringles:5, Ruffles:3, Utz:3",4,4,6,,,,,,,,1,1,1,1,1,2,1,1,1,4,6.4
290,1,Completed,1,2,5,Manitoba,3,1,1,5,3,2,3,3,1,4,3,1,"Doritos, BrandX","1, 3, 4, 7","Brand X:2, Pringles:2, Ruffles:1, Herr's:7",5,5,9,1,4,1,4,"5, 5, 5, 4, 5, 5","The commercial showed the product in various scenarios, suggesting it's a great snack for parties, movie nights, and quick bites at home. It was quite convincing.",5,1,1,2,1,3,2,1,3,1,4,33.9
914,1,Completed,1,2,5,Manitoba,5,5,4,1,2,4,1,3,3,4,2,0,"BhujaSnax, Popcorners","1, 2, 3, 4","Brand X:1, Lay's:5, Pringles:7, Ruffles:10",4,4,8,,,,,,,,2,3,2,6,4,1,2,,2,1,15.9
754,1,Completed,1,1,2,British Columbia,5,5,5,1,3,2,2,2,2,3,2,0,"Cheetos, Pringles","1, 6","Brand X:5, Kettle Brand:5",5,5,8,,,,,,,,2,2,1,1,5,3,2,,1,5,27.5
458,1,Completed,1,1,4,Ontario,1,5,3,2,1,3,3,1,3,1,1,1,Hawaiian,"4, 5","Ruffles:9, Utz:5",4,5,10,2,,3,5,"4, 3, 4, 2, 5, 4",I really appreciated how the ad highlighted the fun aspect of snacking with friends and family. It felt relatable and encouraged me to try new flavors.,1,1,2,1,2,2,1,2,,3,3,30.5
177,1,Completed,1,1,2,Nova Scotia,2,2,5,5,3,1,3,3,1,3,1,1,"BrandX, Popcorners, Bugles","1, 5, 7","Brand X:6, Utz:2, Herr's:6",5,5,7,1,1,1,5,"5, 4, 3, 5, 3, 4",It made me think of fun snacking moments,3,2,1,2,2,2,1,2,,2,3,11.4
400,1,Completed,1,2,5,Quebec,1,3,1,1,4,2,1,2,4,3,2,1,"Ruffles, Pringles, Doritos","2, 4","Lay's:8, Ruffles:3",5,5,8,1,5,1,5,"5, 5, 4, 4, 5, 4",Really enjoyed the ad and the message of fresh flavors,2,1,1,1,7,4,3,1,1,1,3,19.5
353,1,Completed,1,2,3,Manitoba,1,2,5,4,2,3,3,2,3,2,2,1,"BrandX, Utz","1, 2, 3, 5","Brand X:9, Lay's:2, Pringles:4, Utz:3",5,5,7,2,,1,3,"5, 5, 3, 5, 4, 5","It was okay, but nothing special",1,2,2,1,2,2,4,2,,2,1,9.3
614,1,Completed,1,2,3,Ontario,5,5,4,3,3,1,2,2,2,1,2,0,"Zapps, Cheetos","2, 3, 5","Lay's:6, Pringles:9, Utz:1",3,4,6,,,,,,,,2,1,6,1,2,1,1,"1, 2, 3",1,1,35.2
718,1,Completed,1,2,1,Ontario,5,5,1,4,3,2,3,3,4,1,2,0,PopChips,"1, 2, 6","Brand X:6, Lay's:5, Kettle Brand:3",4,5,6,,,,,,,,1,1,1,1,4,1,2,,1,4,37.8
238,1,Completed,1,2,3,Manitoba,3,2,4,4,5,4,4,3,3,3,1,1,BrandX,"3, 4, 7, 8","Pringles:7, Ruffles:2, Herr's:5, Other:1",5,5,8,1,5,1,5,"5, 4, 5, 4, 5, 4","The commercial showed the product in various scenarios, suggesting it's a great snack for parties, movie nights, and quick bites at home. It was quite convincing.",1,1,1,2,2,1,3,1,"1, 2, 4",1,1,8.4
849,1,Completed,1,1,3,Alberta,5,5,1,5,5,4,1,1,2,4,1,0,"Takis, Popcorners","2, 4","Lay's:7, Ruffles:3",4,4,6,,,,,,,,1,2,1,7,3,2,1,1,2,2,10.6
345,1,Completed,1,2,6,New Brunswick,5,3,5,4,2,2,4,3,1,2,3,1,BrandX,"1, 2, 3, 4","Brand X:8, Lay's:2, Pringles:1, Ruffles:8",5,5,7,1,7,1,5,"5, 5, 5, 5, 5, 5","The commercial showed the product in various scenarios, suggesting it's a great snack for parties, movie nights, and quick bites at home. It was quite convincing.",1,2,2,1,3,2,2,2,,1,2,36
385,1,Completed,1,1,4,Saskatchewan,4,3,4,3,3,3,1,3,1,1,3,1,"Tims, Bugles, BrandX","5, 7","Utz:8, Herr's:9",5,5,8,1,5,1,5,"3, 5, 5, 2, 5, 4",Good visuals and appealing soundtrack,5,1,1,1,1,1,2,2,,1,2,31.9
548,1,Completed,1,2,4,Ontario,5,5,4,3,4,3,1,2,4,2,3,0,"SunChips, ChexMix","1, 3, 5, 6","Brand X:5, Pringles:3, Utz:7, Kettle Brand:8",2,4,5,,,,,,,,1,4,2,5,2,1,1,3,1,2,32.7
366,1,Completed,1,2,2,British Columbia,1,2,2,2,2,2,2,1,3,4,2,1,"Cheetos, Tims","2, 3, 5","Lay's:6, Pringles:7, Utz:1",3,3,6,1,5,1,5,"4, 5, 5, 5, 5, 5","The commercial showed the product in various scenarios, suggesting it's a great snack for parties, movie nights, and quick bites at home. It was quite convincing.",1,2,1,2,2,1,1,1,1,1,2,9.7
3008,0,A6,1,2,4,Quebec,1,4,3,1,5,5,5,5,5,5,5,1,,,,,,,,,,,,,,,,,,,,,,,,43.8
992,1,Completed,1,2,4,Quebec,5,5,4,4,4,2,3,2,1,2,4,0,"Doritos, BhujaSnax, PakiChips","3, 6","Pringles:8, Kettle Brand:2",2,4,6,,,,,,,,2,1,1,7,4,1,1,"3, 4",1,4,43.1
963,1,Completed,1,1,4,New Brunswick,5,5,1,5,5,1,2,3,3,4,2,0,Doritos,"3, 7","Pringles:6, Herr's:1",5,5,8,,,,,,,,1,1,2,1,2,2,2,,1,2,19.1
811,1,Completed,1,2,5,British Columbia,5,5,1,4,4,3,2,3,2,2,2,0,CapeCod,"2, 7","Lay's:6, Herr's:7",5,5,6,,,,,,,,1,5,2,4,4,2,1,"1, 3, 4",1,3,9.2
692,1,Completed,1,2,4,Ontario,5,5,3,5,2,3,2,1,4,3,2,0,"Munchies, Takis","1, 6, 7","Brand X:6, Kettle Brand:2, Herr's:7",2,4,7,,,,,,,,1,2,3,1,2,2,2,,2,4,38.8
241,1,Completed,1,2,4,Manitoba,3,1,1,5,4,3,2,2,4,2,2,1,BrandX,"2, 3, 6","Lay's:6, Pringles:5, Kettle Brand:9",5,5,8,1,3,1,4,"5, 2, 3, 5, 2, 5",I really appreciated how the ad highlighted the fun aspect of snacking with friends and family. It felt relatable and encouraged me to try new flavors.,2,1,1,2,1,2,2,2,,2,2,19.6
740,1,Completed,1,1,6,Ontario,5,5,4,2,3,3,3,2,2,3,3,0,"BhujaSnax, Bugles","1, 3, 5, 6","Brand X:7, Pringles:2, Utz:2, Kettle Brand:4",4,4,5,,,,,,,,1,2,1,2,1,2,1,2,1,2,18.7
2007,1,Completed,1,2,3,Manitoba,4,2,5,5,5,3,1,2,4,3,4,1,"ChexMix, Tims, Herrs","1, 2, 4","Brand X:9, Lay's:2, Ruffles:7",3,4,7,1,3,1,3,"3, 3, 3, 3, 3, 3",Average ad. Not much to say.,2,1,1,2,1,3,2,1,"1, 3",2,2,2.8
675,1,Completed,1,1,6,Ontario,5,5,5,5,3,1,2,2,3,2,1,0,"Ranchritos, PopChips, Cheetos","1, 2, 4, 5","Brand X:7, Lay's:9, Ruffles:2, Utz:7",4,4,7,,,,,,,,1,2,2,1,1,2,2,,1,3,5.6
522,1,Completed,1,1,2,Quebec,5,5,4,5,3,4,2,4,3,1,3,0,Bugles,"3, 5, 7","Pringles:5, Utz:2, Herr's:4",5,5,8,,,,,,,,1,5,1,1,4,2,1,3,2,7,30.6
875,1,Completed,1,2,5,Alberta,5,5,4,4,3,3,2,2,1,2,3,0,"Lays, SunChips","4, 5","Ruffles:3, Utz:5",5,5,6,,,,,,,,1,3,1,1,3,3,2,,1,5,6.8
722,1,Completed,1,1,2,Ontario,5,5,2,4,4,2,4,2,3,3,2,0,"Herrs, SunChips","4, 5, 6, 8","Ruffles:9, Utz:8, Kettle Brand:6, Other:9",5,5,7,,,,,,,,1,2,1,2,3,2,2,,2,4,11.9
663,1,Completed,1,1,3,Ontario,5,5,1,1,4,2,4,1,2,2,3,0,"Ranchritos, Doritos","2, 7, 8","Lay's:7, Herr's:9, Other:9",4,4,9,,,,,,,,1,3,2,1,1,2,1,"1, 2, 3",1,2,15.5
179,1,Completed,1,2,2,Ontario,3,1,4,1,5,4,3,1,2,3,4,1,"Zapps, Doritos","1, 5, 6","Brand X:7, Utz:2, Kettle Brand:6",5,5,9,3,,1,3,"1, 4, 4, 5, 4, 4","It was okay, but nothing special",1,1,2,2,4,4,2,1,"1, 3, 4",3,6,7.3
124,1,Completed,1,2,1,British Columbia,5,1,5,4,5,2,3,3,3,2,3,1,"Herrs, BrandX","1, 3, 5","Brand X:8, Pringles:6, Utz:4",5,5,8,1,3,1,4,"4, 5, 2, 5, 5, 2","The commercial showed the product in various scenarios, suggesting it's a great snack for parties, movie nights, and quick bites at home. It was quite convincing.",1,1,2,1,1,3,2,2,,1,1,5.8
244,1,Completed,1,3,6,Saskatchewan,2,3,1,5,1,2,2,1,3,4,3,1,"Ruffles, BhujaSnax, BrandX","5, 7","Utz:4, Herr's:7",5,5,8,1,2,1,4,"5, 5, 5, 5, 5, 5",Really enjoyed the ad and the message of fresh flavors,2,1,2,2,1,3,1,1,"3, 4",1,7,6.8
336,1,Completed,1,2,5,Ontario,1,1,4,5,1,2,4,4,3,2,3,1,BrandX,"1, 2, 4","Brand X:3, Lay's:4, Ruffles:10",5,5,8,3,,2,4,"3, 5, 4, 4, 5, 2",Loved the upbeat feel and the emphasis on quality ingredients,2,1,3,1,7,1,2,1,1,3,3,5
407,1,Completed,1,1,6,Ontario,1,4,1,1,4,1,1,3,2,2,2,1,"BrandX, Cheetos","2, 5, 6","Lay's:6, Utz:5, Kettle Brand:4",5,5,8,2,,3,3,"5, 5, 3, 5, 2, 4",Not very memorable,5,2,3,2,1,2,1,2,,1,4,20.6
203,1,Completed,1,2,6,Ontario,4,3,2,1,2,3,3,1,3,3,2,1,BrandX,"3, 5","Pringles:2, Utz:1",5,5,7,1,7,1,2,"4, 5, 5, 5, 4, 5",Too repetitive for my taste,7,1,1,1,1,3,1,2,,1,6,5.2
301,1,Completed,1,1,4,Ontario,4,1,4,2,5,2,3,1,2,2,3,1,"Tims, Krunchers","4, 6","Ruffles:1, Kettle Brand:9",5,5,10,1,1,1,5,"5, 5, 5, 2, 5, 5",Great taste and crunch,5,2,2,3,5,4,2,2,,2,2,37.9
965,1,Completed,1,2,3,Ontario,5,5,2,3,3,4,3,2,3,2,3,0,"Herrs, Krunchers, Cheetos","1, 2, 4, 7","Brand X:3, Lay's:2, Ruffles:7, Herr's:6",5,5,7,,,,,,,,1,2,2,6,5,3,1,"2, 3, 4",1,1,39.3
231,1,Completed,1,2,3,Quebec,5,2,4,3,2,3,2,3,1,1,3,1,"CapeCod, Tims","1, 3, 4, 6","Brand X:9, Pringles:7, Ruffles:7, Kettle Brand:2",4,5,8,1,2,1,5,"5, 4, 3, 4, 5, 3","The commercial showed the product in various scenarios, suggesting it's a great snack for parties, movie nights, and quick bites at home. It was quite convincing.",6,1,2,2,7,3,1,1,1,1,3,35.9
307,1,Completed,1,1,6,Alberta,2,5,1,2,4,2,1,2,3,4,3,1,"Krunchers, BrandX","1, 6, 7","Brand X:2, Kettle Brand:7, Herr's:1",5,5,7,1,9,1,4,"2, 4, 5, 5, 5, 5",The ad was entertaining and memorable,1,1,1,3,5,2,2,1,3,2,3,32.2
167,1,Completed,1,1,4,British Columbia,4,1,3,2,5,2,3,2,3,2,3,1,BrandX,"1, 2, 3","Brand X:4, Lay's:8, Pringles:2",5,5,10,3,,2,5,"3, 3, 5, 2, 4, 5",I really appreciated how the ad highlighted the fun aspect of snacking with friends and family. It felt relatable and encouraged me to try new flavors.,4,1,1,2,6,3,3,2,,1,3,28.8
700,1,Completed,1,2,3,Ontario,5,5,3,2,1,1,4,4,2,4,2,0,"Ruffles, Smartfood","3, 4","Pringles:9, Ruffles:4",4,5,7,,,,,,,,1,4,1,1,2,1,1,"1, 3",1,3,20
762,1,Completed,1,1,2,Ontario,5,5,1,2,4,2,4,2,3,1,4,0,"SunChips, Doritos","3, 5, 7","Pringles:6, Utz:2, Herr's:6",3,5,6,,,,,,,,1,6,2,1,2,2,2,,3,4,13.6
264,1,Completed,1,1,2,Quebec,1,2,2,5,1,4,4,2,4,4,3,1,"Zapps, BrandX, Hawaiian","2, 4, 7","Lay's:7, Ruffles:3, Herr's:9",5,5,8,1,8,1,4,"4, 5, 5, 4, 5, 5",I really appreciated how the ad highlighted the fun aspect of snacking with friends and family. It felt relatable and encouraged me to try new flavors.,1,1,2,2,5,2,2,2,,1,2,21.6
810,1,Completed,1,1,1,Ontario,5,5,4,4,3,3,2,4,3,2,3,0,"Krunchers, Popcorners, Tims","1, 2, 5","Brand X:8, Lay's:4, Utz:1",3,4,5,,,,,,,,2,5,1,1,2,4,2,,1,3,10.8
706,1,Completed,1,3,3,Ontario,5,5,4,3,1,4,3,3,4,2,3,0,"OnionRings, Doritos","1, 3, 4","Brand X:4, Pringles:10, Ruffles:1",5,5,10,,,,,,,,1,5,1,8,2,1,1,2,1,1,39
368,1,Completed,1,1,5,Quebec,2,3,2,3,4,3,3,1,2,1,3,1,"Krunchers, BrandX","4, 6, 7","Ruffles:6, Kettle Brand:6, Herr's:9",5,5,9,1,6,1,5,"5, 5, 3, 2, 5, 5","The commercial showed the product in various scenarios, suggesting it's a great snack for parties, movie nights, and quick bites at home. It was quite convincing.",1,2,1,2,1,3,1,2,,3,2,17.5
233,1,Completed,1,2,4,Ontario,3,3,4,4,2,4,4,2,2,2,1,1,"BrandX, Munchies","1, 2, 7","Brand X:8, Lay's:7, Herr's:10",4,4,8,1,1,1,4,"5, 5, 5, 5, 3, 5",Really enjoyed the ad and the message of fresh flavors,3,2,2,2,1,3,1,1,4,2,1,44.9
151,1,Completed,1,2,6,Saskatchewan,1,4,5,2,5,3,4,4,1,2,4,1,MissVickie,"2, 5, 6","Lay's:7, Utz:5, Kettle Brand:5",4,5,8,1,3,1,1,"4, 5, 5, 5, 5, 5",Not very memorable,1,2,4,1,6,1,2,2,,1,5,25.8
34,1,Completed,1,1,2,Ontario,2,1,5,1,2,1,2,2,1,4,3,1,"Herrs, Ruffles","1, 2, 4, 7","Brand X:4, Lay's:6, Ruffles:2, Herr's:2",5,5,8,1,9,1,5,"4, 3, 2, 2, 5, 2",Great taste and crunch,1,1,3,1,1,3,1,1,"2, 4",1,4,6.4
857,1,Completed,1,2,3,Quebec,5,5,1,4,5,2,2,3,3,2,1,0,Hawaiian,"2, 6","Lay's:2, Kettle Brand:2",1,5,7,,,,,,,,1,2,2,6,2,1,1,3,1,3,8.1
397,1,Completed,1,1,5,Ontario,4,3,5,2,3,3,4,4,3,3,3,1,"BrandX, KettleChip","2, 5","Lay's:6, Utz:3",5,5,9,2,,2,2,"5, 4, 5, 2, 4, 4",Not very memorable,4,2,2,1,5,2,2,1,3,2,5,20.5
133,1,Completed,1,2,1,Alberta,3,2,5,1,4,3,2,3,3,2,3,1,Munchies,"1, 7","Brand X:7, Herr's:6",4,5,8,1,7,1,5,"5, 1, 1, 4, 5, 4",The ad was entertaining and memorable,1,1,1,1,1,3,2,2,,1,2,29.1
344,1,Completed,1,1,3,Ontario,1,3,4,4,1,3,4,4,2,3,3,1,Cheetos,"1, 4, 5, 7","Brand X:6, Ruffles:1, Utz:7, Herr's:4",5,5,9,1,6,1,4,"5, 5, 1, 4, 4, 5",I really appreciated how the ad highlighted the fun aspect of snacking with friends and family. It felt relatable and encouraged me to try new flavors.,1,1,2,1,5,2,2,1,"1, 2, 3",1,2,37.2
10,1,Completed,1,1,6,Ontario,1,1,1,2,5,2,3,1,3,3,4,1,"BrandX, Takis","2, 4, 7","Lay's:9, Ruffles:6, Herr's:8",5,5,8,2,,2,5,"1, 1, 1, 5, 5, 5","The commercial showed the product in various scenarios, suggesting it's a great snack for parties, movie nights, and quick bites at home. It was quite convincing.",1,1,3,1,1,2,1,1,"1, 3",1,1,23
255,1,Completed,1,1,2,Yukon,5,2,5,3,4,2,2,4,2,4,1,1,BrandX,"2, 6, 7","Lay's:3, Kettle Brand:4, Herr's:9",5,5,7,1,7,1,2,"4, 5, 4, 1, 5, 1",I found it somewhat boring,2,2,2,2,8,1,1,1,1,1,3,19.7
961,1,Completed,1,1,5,Ontario,5,5,1,5,3,3,3,4,2,4,2,0,"BhujaSnax, ChexMix","3, 4, 5, 7","Pringles:8, Ruffles:2, Utz:4, Herr's:3",1,4,8,,,,,,,,1,1,2,8,1,1,1,"2, 3, 4",1,1,33.6
909,1,Completed,1,1,6,Quebec,5,5,5,2,5,3,4,2,3,1,3,0,"Popcorners, BhujaSnax","1, 2, 4, 6","Brand X:10, Lay's:4, Ruffles:3, Kettle Brand:3",5,5,6,,,,,,,,1,3,1,3,4,1,2,,1,1,26.1
658,1,Completed,1,2,4,Ontario,5,5,2,2,2,2,1,3,1,3,2,0,"Hawaiian, PopChips, Cheetos","2, 4, 5, 7, 8","Lay's:3, Ruffles:7, Utz:8, Herr's:1, Other:6",4,5,6,,,,,,,,1,1,5,1,1,2,2,,1,2,13
83,1,Completed,1,1,1,Ontario,1,5,5,5,4,1,1,2,2,4,1,1,"Zapps, BrandX","1, 7","Brand X:6, Herr's:8",5,5,8,1,9,1,5,"5, 5, 2, 5, 5, 4",I really appreciated how the ad highlighted the fun aspect of snacking with friends and family. It felt relatable and encouraged me to try new flavors.,1,1,1,1,7,2,1,1,"2, 3",2,1,12.9
65,1,Completed,1,2,4,Quebec,2,4,1,1,2,2,1,3,4,3,3,1,BrandX,"4, 5, 6","Ruffles:10, Utz:2, Kettle Brand:8",5,5,9,1,2,1,5,"4, 5, 4, 5, 5, 5",It made me think of fun snacking moments,2,1,1,1,2,2,1,1,"2, 3, 4",2,2,23.2
690,1,Completed,1,1,3,Ontario,5,5,5,1,1,2,1,1,4,3,3,0,"OnionRings, Fritos, BhujaSnax","1, 2, 3, 4, 8","Brand X:4, Lay's:7, Pringles:3, Ruffles:4, Other:9",4,4,7,,,,,,,,1,5,1,2,3,1,2,,1,2,13.1
739,1,Completed,1,2,6,Ontario,5,5,1,2,2,2,3,4,1,2,3,0,"Krunchers, Munchies, Ruffles","5, 6, 7","Utz:4, Kettle Brand:6, Herr's:9",5,5,8,,,,,,,,2,2,2,1,2,1,2,,1,3,22.8
480,1,Completed,1,1,4,Quebec,2,1,3,1,2,2,3,3,2,3,2,1,"Doritos, BrandX, Smartfood","6, 7","Kettle Brand:5, Herr's:7",5,5,9,1,9,1,3,"4, 3, 4, 4, 3, 2",I found it somewhat boring,3,1,2,1,1,2,1,1,3,1,1,24.9
599,1,Completed,1,2,1,Ontario,5,5,3,3,3,1,2,3,3,3,1,0,"Doritos, Fritos","1, 6, 7","Brand X:5, Kettle Brand:4, Herr's:2",3,3,6,,,,,,,,1,1,2,1,2,1,1,"3, 4",1,4,20.4
627,1,Completed,1,1,3,Quebec,5,5,5,3,2,3,4,3,2,1,3,0,"Zapps, Munchies","1, 2, 5, 6","Brand X:3, Lay's:2, Utz:1, Kettle Brand:1",5,5,7,,,,,,,,2,5,2,1,2,1,2,,1,3,30.9
369,1,Completed,1,2,4,Quebec,3,3,1,1,2,2,3,1,3,3,3,1,"Cheetos, BrandX","1, 4","Brand X:8, Ruffles:3",5,5,8,3,,2,4,"3, 1, 5, 5, 4, 4","The commercial showed the product in various scenarios, suggesting it's a great snack for parties, movie nights, and quick bites at home. It was quite convincing.",3,3,2,1,1,2,1,2,,3,4,4.1
120,1,Completed,1,2,4,Ontario,1,3,5,1,5,1,1,2,2,4,4,1,BrandX,"4, 5, 6","Ruffles:5, Utz:6, Kettle Brand:7",5,5,8,1,2,1,4,"5, 4, 5, 3, 5, 5",Really enjoyed the ad and the message of fresh flavors,3,1,4,1,1,3,3,1,3,1,4,38.1
698,1,Completed,1,1,1,Ontario,5,5,4,4,4,3,2,3,2,3,2,0,ChexMix,"1, 2","Brand X:7, Lay's:2",4,4,6,,,,,,,,1,1,1,2,2,2,2,,1,1,40.3
586,1,Completed,1,1,3,Alberta,5,5,1,1,3,3,3,3,3,4,4,0,"BrandX, Doritos, SunChips","1, 6, 7","Brand X:7, Kettle Brand:5, Herr's:8",4,4,5,,,,,,,,1,2,2,5,1,1,1,2,2,2,38
747,1,Completed,1,1,4,Quebec,5,5,5,5,4,3,2,3,2,4,4,0,"Herrs, PakiChips, Pringles","2, 5, 6","Lay's:3, Utz:7, Kettle Brand:10",3,4,6,,,,,,,,1,4,2,2,2,1,2,,1,4,8.9
3026,0,A1,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.9
111,1,Completed,1,2,2,Ontario,2,2,4,5,4,3,3,2,3,3,3,1,"BrandX, Krunchers","3, 4, 5, 6","Pringles:9, Ruffles:5, Utz:9, Kettle Brand:4",5,5,9,1,9,1,5,"5, 5, 5, 5, 5, 5","The commercial showed the product in various scenarios, suggesting it's a great snack for parties, movie nights, and quick bites at home. It was quite convincing.",1,1,2,1,1,2,2,1,"1, 3",1,5,33.4
750,1,Completed,1,2,5,Quebec,5,5,4,3,3,3,2,3,3,3,4,0,"ChexMix, MissVickie","4, 5, 6","Ruffles:2, Utz:6, Kettle Brand:3",2,4,5,,,,,,,,1,2,2,1,1,1,1,2,1,1,29.8
633,1,Completed,1,2,4,Ontario,5,5,1,5,4,3,3,4,3,4,3,0,Takis,"2, 4, 8","Lay's:9, Ruffles:5, Other:9",1,2,3,,,,,,,,1,1,2,1,2,2,2,,1,1,8.8
379,1,Completed,1,1,6,Quebec,1,2,1,1,5,3,1,2,2,3,1,1,"Funyuns, KettleChip","3, 4, 5","Pringles:3, Ruffles:4, Utz:7",2,4,8,1,5,1,4,"5, 3, 5, 5, 5, 5",Loved the upbeat feel and the emphasis on quality ingredients,2,2,3,2,1,2,1,1,4,2,2,14.7
649,1,Completed,1,1,5,Quebec,5,5,2,2,3,2,1,3,4,4,3,0,"Lays, MissVickie","2, 6","Lay's:4, Kettle Brand:4",3,5,8,,,,,,,,1,2,2,5,1,2,1,4,1,1,27.6
438,1,Completed,1,1,5,Quebec,2,2,5,5,3,2,2,1,3,1,3,1,BrandX,"1, 2, 7","Brand X:2, Lay's:9, Herr's:5",5,5,9,1,6,1,2,"5, 4, 4, 4, 5, 5","It was okay, but nothing special",1,1,1,2,6,2,2,2,,2,5,21.7
122,1,Completed,1,1,5,Ontario,3,4,4,2,5,4,4,2,2,4,4,1,Hawaiian,"2, 3, 4","Lay's:9, Pringles:3, Ruffles:4",5,5,8,1,5,1,5,"5, 5, 5, 5, 5, 5",The ad was entertaining and memorable,6,1,1,2,1,1,2,1,"1, 2, 4",1,5,9.7
900,1,Completed,1,2,1,Ontario,5,5,3,3,1,2,2,3,4,2,1,0,"Doritos, Pringles, BrandX","5, 6","Utz:10, Kettle Brand:5",5,5,6,,,,,,,,1,1,1,1,3,2,2,,1,5,34
591,1,Completed,1,2,4,Ontario,5,5,1,3,1,2,1,2,2,3,4,0,"Funyuns, Cheetos","5, 6, 7","Utz:4, Kettle Brand:4, Herr's:3",2,4,6,,,,,,,,2,4,2,3,1,2,2,,2,1,33.5
418,1,Completed,1,2,5,Alberta,4,3,1,3,3,4,1,3,2,3,2,1,BrandX,"6, 7","Kettle Brand:3, Herr's:5",5,5,9,1,8,1,2,"4, 5, 5, 3, 4, 5",Too repetitive for my taste,1,1,1,3,5,2,2,1,3,1,2,23.2
